1,-3.188396,55.944425,340,-3.1881140922137643,55.944322393957,null
2,-3.1881140922137643,55.944322393957,340,-3.1878321844275286,55.944219787914,null
3,-3.1878321844275286,55.944219787914,340,-3.187550276641293,55.944117181871,bound.ends.matter
4,-3.187550276641293,55.944117181871,280,-3.187498182187993,55.94382173954509,begins.spider.drips
5,-3.187498182187993,55.94382173954509,210,-3.1877579898091284,55.943671739545096,null
6,-3.1877579898091284,55.943671739545096,220,-3.187987803142064,55.94347890326219,scare.cubs.resort
7,-3.187987803142064,55.94347890326219,290,-3.1878851970990665,55.94319699547595,null
8,-3.1878851970990665,55.94319699547595,290,-3.187782591056069,55.94291508768971,panic.squad.danger
9,-3.187782591056069,55.94291508768971,0,-3.1874825910560687,55.94291508768971,null
10,-3.1874825910560687,55.94291508768971,0,-3.1871825910560685,55.94291508768971,valve.elaborate.fortunate
11,-3.1871825910560685,55.94291508768971,10,-3.1868871487301647,55.942967182143015,null
12,-3.1868871487301647,55.942967182143015,0,-3.1865871487301645,55.942967182143015,null
13,-3.1865871487301645,55.942967182143015,10,-3.1862917064042606,55.94301927659632,null
14,-3.1862917064042606,55.94301927659632,0,-3.1859917064042604,55.94301927659632,null
15,-3.1859917064042604,55.94301927659632,10,-3.1856962640783566,55.94307137104962,toned.deflection.bland
16,-3.1856962640783566,55.94307137104962,90,-3.1856962640783566,55.94337137104962,null
17,-3.1856962640783566,55.94337137104962,90,-3.1856962640783566,55.943671371049625,null
18,-3.1856962640783566,55.943671371049625,90,-3.1856962640783566,55.94397137104963,null
19,-3.1856962640783566,55.94397137104963,90,-3.1856962640783566,55.94427137104963,atoms.vanish.foods
20,-3.1856962640783566,55.94427137104963,150,-3.185956071699492,55.94442137104963,null
21,-3.185956071699492,55.94442137104963,150,-3.1862158793206277,55.944571371049626,rated.fired.crowds
22,-3.1862158793206277,55.944571371049626,130,-3.1864087156035334,55.94480118438256,null
23,-3.1864087156035334,55.94480118438256,130,-3.1866015518864392,55.9450309977155,dragon.bottle.crisp
24,-3.1866015518864392,55.9450309977155,130,-3.186794388169345,55.945260811048435,null
25,-3.186794388169345,55.945260811048435,130,-3.186987224452251,55.94549062438137,spent.spoon.bolt
26,-3.186987224452251,55.94549062438137,20,-3.186705316666015,55.94559323042437,null
27,-3.186705316666015,55.94559323042437,20,-3.1864234088797794,55.94569583646737,posts.kicked.universally
28,-3.1864234088797794,55.94569583646737,30,-3.186163601258644,55.94584583646737,null
29,-3.186163601258644,55.94584583646737,30,-3.1859037936375083,55.94599583646737,renew.slows.basket
30,-3.1859037936375083,55.94599583646737,330,-3.1856439860163728,55.94584583646737,null
31,-3.1856439860163728,55.94584583646737,330,-3.1853841783952372,55.94569583646737,null
32,-3.1853841783952372,55.94569583646737,340,-3.1851022706090015,55.94559323042437,null
33,-3.1851022706090015,55.94559323042437,330,-3.184842462987866,55.945443230424374,null
34,-3.184842462987866,55.945443230424374,340,-3.1845605552016303,55.94534062438137,settle.title.united
35,-3.1845605552016303,55.94534062438137,280,-3.1845084607483303,55.945045182055466,sports.topic.clocks
36,-3.1845084607483303,55.945045182055466,220,-3.184738274081266,55.94485234577256,slide.leads.stores
37,-3.184738274081266,55.94485234577256,270,-3.184738274081266,55.94455234577256,null
38,-3.184738274081266,55.94455234577256,280,-3.184686179627966,55.94425690344665,null
39,-3.184686179627966,55.94425690344665,270,-3.184686179627966,55.94395690344665,rider.mile.lime
40,-3.184686179627966,55.94395690344665,170,-3.18498162195387,55.94400899789995,null
41,-3.18498162195387,55.94400899789995,170,-3.1852770642797736,55.94406109235325,null
42,-3.1852770642797736,55.94406109235325,170,-3.1855725066056775,55.944113186806554,null
43,-3.1855725066056775,55.944113186806554,170,-3.1858679489315813,55.944165281259856,null
44,-3.1858679489315813,55.944165281259856,170,-3.186163391257485,55.94421737571316,null
45,-3.186163391257485,55.94421737571316,210,-3.1864231988786207,55.94406737571316,null
46,-3.1864231988786207,55.94406737571316,180,-3.186723198878621,55.94406737571316,null
47,-3.186723198878621,55.94406737571316,190,-3.1870186412045247,55.94401528125986,null
48,-3.1870186412045247,55.94401528125986,120,-3.187168641204525,55.94427508888099,null
49,-3.187168641204525,55.94427508888099,120,-3.187318641204525,55.94453489650213,only.fairly.rift
50,-3.187318641204525,55.94453489650213,180,-3.187618641204525,55.94453489650213,null
